cbg,"(0, 10)","(10, 20)","(20, 30)","(30, 40)","(40, 50)","(50, 60)","(60, 70)","(70, 80)","(80, 90)","(90, 100)","(100, 110)","(110, 120)","(120, 130)",local_spssim,count
60730185114,0.4174226698099806,0.08345719716097928,0.06735770871144903,-0.0008678321475630686,0.0,-0.0024507358761690226,-0.0002578279056840997,,,,,,,0.08066588282185612,8
60730185121,0.5582004883938921,0.42201138723001774,0.2695451682385712,0.2435398707374752,-0.0011981639020069547,-0.006074710943628456,-0.0009407218446164037,-0.0031278325137980246,,,,,,0.18524443567448828,9
60730185122,0.3916907506605278,0.16414781198854878,-0.0004619862045786104,0.0,,-0.0015744272916598267,-0.0007149291099557879,,,,,,,0.0921812033404804,7
60730185123,-0.004969670238892085,-0.002713736006068127,-0.00047353833572192256,0.0,0.0,0.0,,,,,,,,-0.0013594907634470225,7
60730185131,0.9434915945254843,0.8558766786713499,0.6924513841595148,0.4429677958537672,0.34362718813178317,0.40972948452413627,0.49454486347367327,0.5864629202233362,0.8614123618707547,,,0.0,,0.5630564271433799,11
60730185132,0.743135721195633,0.3589554965680016,0.36510757030972324,0.17374006885410126,0.2599118377480478,-0.012292428860415733,0.2949420498674379,0.25158355819565925,0.0,,,,,0.27056487487535424,10
60730185133,0.5051619675581126,0.09263453708665523,0.061075471976525866,-0.001582870106113603,-0.00024027098115411594,-0.0004568363902047588,0.0,-0.0007108153676276202,,0.0,,,,0.07287568708624374,10
60730185141,0.636050113790936,0.5517771913533156,0.3196666594505198,0.10412344111730217,0.03960524236755244,0.24269858584827664,0.22408417810647027,0.2507229002878802,0.0,,,,,0.2631920347024726,10
60730185142,0.493648236822439,0.22667859872013893,0.13154325579011453,-0.0005578849424956639,-0.001116392872085136,0.17917446254820474,-0.0016755248328808733,-0.0006045381076654469,,,,,,0.12838627664072128,9
60730185143,0.5411423113703293,0.22119582224494375,0.1593216916840076,-0.0030423610442547127,0.0,-0.0018610258197493904,0.17257392338069508,-0.0009225934434112693,,0.0,,,,0.12093419648584004,10
60730185151,0.7926545491638501,0.36009956162532547,0.3676674297115499,0.03647862111698935,0.31941840078308276,0.20316717962804656,0.10243655220515223,0.21948102587793322,0.0,,,,,0.2668225911235477,10
60730185152,0.40993879659047006,0.2926031101509486,0.10912242342197286,-0.0019187396492469434,-0.005879493070124102,-0.010072742300449977,0.14032592898170929,-0.0005022647992755182,,,,,,0.11670212741575053,9
60730185161,0.7015572075783733,0.5119925565493684,0.2594408498138455,0.23790541060795323,0.036978453627519725,0.10227124768788137,0.19201977799178957,0.16277506944775186,,,,,,0.27561757166306033,9
60730185162,0.07522126288354868,-0.0012568219707990486,-0.0005710710506568772,0.0,-0.0007968491852257635,-0.0015286474866044264,0.0,,,,,,,0.010152553312894651,8
60730185171,0.8050827849304099,0.7302562518130067,0.43495877207375233,0.27483086470292356,0.24329050185619006,0.13708653861117365,0.1089768896363433,-0.0009197006844220242,0.0,,,,,0.3037292114377086,10
60730185172,0.5289498967449854,0.36250723422727255,0.27831850978152156,0.05026428364440174,0.05286954065322984,0.08175290969293744,0.1056028335987504,0.3825416397447737,,,,,,0.23035085601098407,9
60730185181,-0.0017498716454050847,-0.0010062536255788423,0.0,,0.0,-0.00028551655956500776,,,,,,,,-0.0006083283661097869,6
60730185182,0.9029345887108531,0.8322520247443655,0.5933247419373628,0.3395041107014604,0.38293487847838104,0.04100579595355366,0.2547176368510844,-0.0018801002295515284,,,,,,0.4180992096434387,9
60730185191,0.2601038293838141,0.12359272668508045,-0.001093483939377958,,0.0,-0.0010934839393779928,0.0,-0.0005464368681433768,,,,,,0.0544233073317136,8
60730185192,0.7660259428691439,0.5412650915976319,0.5330831741243836,0.26999972327134597,0.07613691647216754,0.07163069061623631,0.2214540417407241,-0.0017874240552600044,0.0,,,,,0.27531201740404154,10
60730185193,0.43699698811594645,-0.0010612657655723993,-0.001642821413764007,0.0,,-0.0008623423522298588,-0.0005235293740837923,,,,,,,0.0721511715350494,7
60730186011,0.7926109721914247,0.10592601860534166,0.055931275716510874,0.2053969539829702,0.12224648939527714,-0.0058955789713334966,-0.004501198031698108,0.1422820142507033,,0.0,,,,0.15711077190435513,10
60730186012,0.46288808161171024,-0.00213909959495588,-0.0020665264001512814,-0.0012673411872606694,0.0,-0.0006999682133864025,0.0,-0.0004123827236016277,,,,,,0.0570378454365443,9
60730186031,0.3552837545506735,0.0951712180998141,0.08631838775131036,-0.00046051808846510773,0.0,-0.0014802974049377793,-0.0003831049431569918,0.0,,,,,,0.06680617999565476,9
60730186032,0.925063589326385,0.7969565213118577,0.5881238722192846,0.5409336846925441,0.1711173627056063,0.1312882527797068,0.13580094518431143,0.13681499034424363,0.0,,,,,0.3806776909515488,10
60730186033,0.11879120801064665,-0.0029229831062116333,0.18404472356368906,,0.0,0.0,0.0,,,,,,,0.04998549141135402,7
60730186034,0.6214434873128781,0.13155568316315702,-0.0019547537747110844,-0.001114615831442708,-0.0005711453326485692,-0.0006190424593325874,0.0,-0.0005569969180005269,,,,,,0.09352282701998746,9
60730186081,0.4391736141520919,-0.0015042288769332702,-0.0021097509307932342,-0.0010536974916775465,-0.0010536974916775129,0.1374216892715651,0.0,0.0,0.0,,,,,0.06343043651473061,10
60730186082,0.6280801586536283,,0.0,,,,0.0,,,,,,,0.20936005288454276,4
60730186091,0.6154794376778758,-0.002129348032317197,-0.0025744856762812615,0.0,0.0,0.0,-0.000755157988513812,,,,,,,0.08714577799725194,8
60730186092,0.67973561977041,0.11638016543700713,-0.0003738751271347089,,,0.0,,,,,,,,0.1989354775200706,5
60730186093,0.49085601551502395,0.0,0.9978390065741346,,,0.0,0.0,,,,,,,0.29773900441783174,6
60730186101,0.5363169404508682,-0.003255332081466817,-0.0006085791385609411,-0.0005578332890713278,-0.001116289507555386,0.0,-0.000490264604775994,-0.0005578332890713308,,,,,,0.06621635106754581,9
60730186102,0.7909677366692227,-0.0036454539501531032,-0.0010831879485043712,,-0.0013536935740682756,-0.002186019092245525,0.0,0.0,0.0,,,,,0.09783742276303144,9
60730186103,0.6135604465344151,-0.0027502472477528043,-0.0016483046074799988,,0.0,-0.00034506688164065083,-0.00385465784466662,-0.0005213926423927865,,,,,,0.08634868247292603,8
60730186104,0.30989497420522816,-0.004176544580589935,-0.0011137617039210436,0.0,0.0,0.0,-0.0006233778644360871,-0.0006233778644361042,,,,,,0.037919739023980624,9
60730186111,0.8306862595391623,0.2075599780144284,-0.003636321141099892,0.0,0.0,-0.001526073051611888,-0.001114835750256002,,,,,,,0.14742414394437472,8
60730186112,0.8448685141132017,0.46961437122444205,0.09210712222465993,0.13156948240404015,-0.0010758079833992548,0.11356675865206996,-0.004811210123705126,0.0,,,,,,0.20572990381391365,9
60730186113,0.8264656348821937,-0.0018664027596219813,0.0,0.0,,0.0,0.0,,,,,,,0.13743320535376194,7
